"","SEGMENT","STATE","ORI","INCNUM","INCDATE","B1006","B1007","B1009","B1010","B1011","B2005","B2006","B3024","V1006","V1007","V20061","V20071","V20111","V20171","V40181","V40191","V40201","V40221","V40261","V40311","V40321","V50071","V50081","V50091","V60081","agemax","targ1","target","time.arrest","VNumVG","VNumOG","V40181G","V50071G","B2005G","V40321G","V1007G"
"739",1,28,"NH0031800","VF-U208-60VS",20101220,20030101,"KEENE                         ",50,1,1,22093,3,5,1,10,100,1,20,1,2,1,1,1,1,1,5,24,0,1,NA,2,0,0,NA,"Multiple Victims","Single Offender","0-5","20-30","Pop <25K","Parent","Morning"
"740",1,28,"NH0053400","HZ-QI ZOX5HP",20101020,20030101,"HANOVER                       ",50,1,1,10922,5,9,1,12,100,0,20,1,15,0,1,0,5,1,14,19,1,1,20101022,15,2,1,0.3,"Single Victim","Single Offender","11-15","<20","Pop <25K","Known","Morning"
"741",1,28,"NH0061600","8I0BSE5M72 N",20100425,20040101,"GOFFSTOWN                     ",50,1,1,17774,6,11,0,14,100,0,20,1,7,1,1,1,1,1,NA,53,1,1,NA,7,0,0,NA,"Single Victim","Single Offender","6-10",">50","Pop <25K",NA,"Afternoon"
"742",1,28,"NH0063400","8I040FSV72 N",20101004,20080101,"MANCHESTER                    ",20,1,1,108101,6,11,1,8,100,1,22,NA,7,0,2,1,1,1,5,25,0,2,NA,7,0,0,NA,"Multiple Victims","Multiple Offenders","6-10","20-30","Pop 100-500K","Parent","Morning"
"743",1,28,"NH0063400","8I04EOE972 N",20101105,20080101,"MANCHESTER                    ",20,1,1,108101,6,11,1,16,100,0,13,400,12,0,1,1,1,1,25,23,1,1,NA,12,1,0,NA,"Single Victim","Single Offender","11-15","20-30","Pop 100-500K","Stranger","Afternoon"
"744",1,28,"NH0063400","8I0BREEV72 N",20100106,20080101,"MANCHESTER                    ",20,1,1,108101,6,11,1,23,100,1,14,400,15,0,1,1,5,1,14,20,1,1,NA,15,2,1,NA,"Single Victim","Single Offender","11-15","<20","Pop 100-500K","Known","Night"
"745",1,28,"NH0064600","C9-58 M30IHT",20100712,20050101,"NASHUA                        ",30,1,1,86523,6,11,0,13,100,0,10,400,7,1,1,1,2,1,25,30,1,2,20100802,7,2,1,3,"Single Victim","Single Offender","6-10","20-30","Pop 25-100K","Stranger","Afternoon"
"746",1,28,"NH0064600","WK-YM S4Z-X5",20101001,20050101,"NASHUA                        ",30,1,1,86523,6,11,0,21,100,0,13,400,10,1,1,1,1,1,25,78,1,1,20101001,10,1,0,0,"Single Victim","Single Offender","6-10",">50","Pop 25-100K","Stranger","Night"
"747",1,28,"NH0081400","VF-TJ4G-60VS",20100913,20030101,"DEERFIELD                     ",60,1,1,4243,8,15,0,16,100,1,20,1,14,1,1,1,1,1,5,47,0,1,NA,14,0,0,NA,"Single Victim","Multiple Offenders","11-15","40-50","Pop <25K","Parent","Afternoon"
"748",1,28,"NH0083800","HZ-OC ZOX5HP",20100330,20030101,"LONDONDERRY                   ",50,1,1,25014,8,15,0,8,100,1,20,1,14,0,1,1,1,1,15,16,1,1,20100331,14,0,0,0.1,"Single Victim","Single Offender","11-15","<20","Pop 25-100K","Known","Morning"
"749",1,28,"NH0085800","C9-1K M303AT",20100513,20030101,"PORTSMOUTH                    ",50,1,1,20281,8,15,0,16,100,0,11,1,14,0,1,1,1,1,24,28,1,1,20100513,14,1,0,0,"Single Victim","Single Offender","11-15","20-30","Pop <25K","Known","Afternoon"
"750",1,28,"NH0092400","HZ-RLCZOX5HP",20100320,20030101,"SOMERSWORTH                   ",50,1,1,11940,9,17,0,20,100,1,13,400,15,1,2,1,1,1,15,18,1,1,20100322,15,1,0,0.3,"Single Victim","Single Offender","11-15","<20","Pop <25K","Known","Night"
"751",1,34,"OH0091800","38-JI2O2L739",20100824,19990101,"FAIRFIELD TOWNSHIP            ",50,3,2,17538,9,17,0,21,100,0,25,1,11,0,1,1,1,1,25,30,1,1,NA,11,1,0,NA,"Single Victim","Single Offender","11-15","20-30","Pop <25K","Stranger","Night"
"752",1,34,"OH0110000","TG2KO9RVSCTD",20100624,20011201,"CHAMPAIGN                     ",83,3,2,24711,11,21,1,13,100,1,12,1,3,1,1,1,2,1,16,54,0,1,20100704,3,2,1,1.4,"Single Victim","Single Offender","0-5",">50","Pop <25K","Known","Afternoon"
"753",1,34,"OH0130000","8I04AWTU72 N",20100320,20070101,"CLERMONT                      ",92,3,2,62674,13,25,0,13,100,0,13,1,11,0,1,1,1,1,NA,35,1,1,20100418,11,0,0,4.1,"Single Victim","Single Offender","11-15","30-40","Pop 25-100K",NA,"Afternoon"
"754",1,34,"OH0130100","F27R7AEMQ-F3",20100104,20060601,"BATAVIA                       ",70,3,2,1761,13,25,0,18,100,0,20,1,8,0,1,1,1,1,16,46,1,1,NA,8,0,0,NA,"Single Victim","Single Offender","6-10","40-50","Pop <25K","Known","Afternoon"
"755",1,34,"OH0131500","0W1M0U7PI2JA",20100424,20050101,"MIAMI TOWNSHIP                ",40,3,2,40101,13,25,0,17,100,1,22,1,11,0,1,1,1,1,14,31,1,1,NA,11,0,0,NA,"Single Victim","Single Offender","11-15","30-40","Pop 25-100K","Known","Afternoon"
"756",1,34,"OH0131700"," A1B13SC6X I",20101211,20030901,"PIERCE TOWNSHIP               ",50,3,2,11189,13,25,0,16,100,1,18,1,5,1,1,1,1,1,16,28,0,1,NA,5,0,0,NA,"Single Victim","Multiple Offenders","0-5","20-30","Pop <25K","Known","Afternoon"
"757",1,34,"OH0131700","ML0I-VZC72 N",20101211,20030901,"PIERCE TOWNSHIP               ",50,3,2,11189,13,25,0,16,100,1,18,1,5,1,1,1,1,1,16,28,0,1,NA,5,0,0,NA,"Single Victim","Multiple Offenders","0-5","20-30","Pop <25K","Known","Afternoon"
"758",1,34,"OH0230100","0W1M0U7 ZYXA",20100529,20010101,"LANCASTER                     ",40,3,2,37330,23,45,1,0,100,1,4,1,6,0,1,1,1,1,14,16,1,1,20100529,6,1,0,0,"Single Victim","Multiple Offenders","6-10","<20","Pop 25-100K","Known","Night"
"759",1,34,"OH0250600","103UJ5SCTD1A",20101006,20040101,"GROVE CITY                    ",40,3,2,35339,25,49,0,14,100,0,13,1,9,0,4,1,1,1,25,60,1,1,NA,9,0,0,NA,"Single Victim","Single Offender","6-10",">50","Pop 25-100K","Stranger","Afternoon"
"760",1,34,"OH0250800","0W1M0U7U9C6A",20101212,20040101,"REYNOLDSBURG                  ",40,3,2,27322,25,49,1,1,100,1,20,1,13,1,1,1,1,1,14,16,0,1,20101212,13,0,0,0,"Single Victim","Multiple Offenders","11-15","<20","Pop 25-100K","Known","Night"
"761",1,34,"OH0300000","1W-HPUF09L24",20100406,20050101,"GUERNSEY                      ",82,3,2,28363,30,59,0,0,100,1,13,1,9,0,1,0,1,1,14,45,1,1,NA,9,0,0,NA,"Single Victim","Single Offender","6-10","40-50","Pop 25-100K","Known","Night"
"762",1,34,"OH0310000"," I9B17ML6X I",20100403,19981201,"HAMILTON                      ",91,3,2,229396,31,61,0,21,100,1,20,1,15,0,2,NA,1,1,NA,20,1,2,NA,15,2,1,NA,"Single Victim","Multiple Offenders","11-15","<20","Pop 100-500K",NA,"Night"
"763",1,34,"OH0310000","8N8AROMU 28N",20100112,19981201,"HAMILTON                      ",91,3,2,229396,31,61,0,14,100,1,13,1,13,1,1,NA,1,1,NA,35,1,1,NA,13,0,0,NA,"Single Victim","Single Offender","11-15","30-40","Pop 100-500K",NA,"Afternoon"
"764",1,34,"OH0310000","8T01IASU72 N",20101122,19981201,"HAMILTON                      ",91,3,2,229396,31,61,0,6,100,1,25,1,12,0,NA,NA,1,1,NA,27,1,1,NA,12,0,0,NA,"Single Victim","Single Offender","11-15","20-30","Pop 100-500K",NA,"Early"
"765",1,34,"OH0310000","TD92947VSCTD",20100818,19981201,"HAMILTON                      ",91,3,2,229396,31,61,0,21,100,0,12,1,5,0,1,NA,1,1,NA,63,0,1,NA,5,0,0,NA,"Single Victim","Single Offender","0-5",">50","Pop 100-500K",NA,"Night"
"766",1,34,"OH0310000","W59B4 19G0W5",20100424,19981201,"HAMILTON                      ",91,3,2,229396,31,61,0,13,100,1,20,1,15,0,2,NA,1,1,NA,30,0,2,20100426,15,1,0,0.3,"Single Victim","Single Offender","11-15","20-30","Pop 100-500K",NA,"Afternoon"
"767",1,34,"OH0310400","2W1H0U728XX8",20100506,20040601,"BLUE ASH                      ",50,3,2,12764,31,61,1,16,100,1,13,1,13,1,1,1,1,1,25,50,1,1,NA,13,0,0,NA,"Single Victim","Multiple Offenders","11-15","40-50","Pop <25K","Stranger","Afternoon"
"768",1,34,"OH0312800","GT04R Z9P3 N",20100701,20080101,"NORWOOD                       ",50,3,2,20240,31,61,0,14,100,0,20,1,11,0,1,1,1,1,25,45,1,1,NA,13,0,0,NA,"Multiple Victims","Multiple Offenders","11-15","40-50","Pop <25K","Stranger","Afternoon"
"769",1,34,"OH0370100","1W-04BW0JD1A",20100501,20020101,"LOGAN                         ",60,3,2,7418,37,73,0,16,100,1,25,1,8,0,1,1,1,1,25,22,1,1,20100501,8,0,0,0,"Single Victim","Single Offender","6-10","20-30","Pop <25K","Stranger","Afternoon"
"770",1,34,"OH0450100","8I-QSBP 728N",20100106,19980101,"NEWARK                        ",40,3,2,47409,45,89,0,8,100,0,13,1,10,0,1,1,1,1,25,34,1,NA,NA,10,0,0,NA,"Multiple Victims","Single Offender","6-10","30-40","Pop 25-100K","Stranger","Morning"
"771",1,34,"OH0450100","EH--HZZ51AEM",20100501,19980101,"NEWARK                        ",40,3,2,47409,45,89,0,18,100,0,13,1,5,1,1,1,1,1,25,55,1,1,NA,10,0,0,NA,"Multiple Victims","Single Offender","0-5",">50","Pop 25-100K","Stranger","Afternoon"
"772",1,34,"OH0450100","F2-7TW17Q-F3",20101123,19980101,"NEWARK                        ",40,3,2,47409,45,89,0,6,100,0,13,1,13,0,1,1,1,1,25,23,0,1,NA,13,0,0,NA,"Single Victim","Single Offender","11-15","20-30","Pop 25-100K","Stranger","Early"
"773",1,34,"OH0450100","F2-G2WY7Q-F3",20100503,19980101,"NEWARK                        ",40,3,2,47409,45,89,0,18,100,1,13,1,12,0,1,1,1,1,25,50,1,1,NA,12,0,0,NA,"Single Victim","Single Offender","11-15","40-50","Pop 25-100K","Stranger","Afternoon"
"774",1,34,"OH0470500","2W1H0U73J4 R",20100514,20070101,"LORAIN                        ",30,3,2,70242,47,93,1,22,100,1,20,1,8,1,1,1,1,1,16,35,1,1,NA,8,0,0,NA,"Multiple Victims","Single Offender","6-10","30-40","Pop 25-100K","Known","Night"
"775",1,34,"OH0470500","2W1H0U7P7NJR",20101010,20070101,"LORAIN                        ",30,3,2,70242,47,93,1,19,100,1,20,400,6,1,2,1,1,1,NA,62,0,1,20101010,6,2,1,0,"Single Victim","Multiple Offenders","6-10",">50","Pop 25-100K",NA,"Night"
"776",1,34,"OH0470500","2W1H0U7ZLY6R",20100701,20070101,"LORAIN                        ",30,3,2,70242,47,93,1,15,100,1,20,400,6,0,1,1,1,1,24,56,1,1,20100701,6,1,0,0,"Single Victim","Single Offender","6-10",">50","Pop 25-100K","Known","Afternoon"
"777",1,34,"OH0470500","2W1H0U7ZULTO",20100708,20070101,"LORAIN                        ",30,3,2,70242,47,93,0,20,100,1,20,400,12,0,2,1,1,1,NA,46,1,1,NA,12,1,0,NA,"Multiple Victims","Single Offender","11-15","40-50","Pop 25-100K",NA,"Night"
"778",1,34,"OH0480300"," I01KOZC72 N",20100913,20081201,"OTTAWA HILLS                  ",60,3,2,4578,48,95,0,18,100,1,20,1,5,1,1,1,1,1,5,37,0,1,NA,5,0,0,NA,"Single Victim","Single Offender","0-5","30-40","Pop <25K","Parent","Afternoon"
"779",1,34,"OH0481000","0W1M0U72SNJA",20100724,20020101,"HOLLAND                       ",70,3,2,1323,48,95,0,17,100,1,20,NA,14,0,1,1,1,1,15,22,1,2,NA,14,0,0,NA,"Single Victim","Single Offender","11-15","20-30","Pop <25K","Known","Afternoon"
"780",1,34,"OH0500400","0W1M0U7ZSCXA",20100906,20030101,"CANFIELD                      ",60,3,2,6754,50,99,1,13,100,1,25,1,13,0,1,1,1,1,NA,33,1,1,20100906,13,0,0,0,"Single Victim","Single Offender","11-15","30-40","Pop <25K",NA,"Afternoon"
"781",1,34,"OH0500900","7X-IRDI6MU72",20100830,20040101,"YOUNGSTOWN                    ",30,3,2,71380,50,99,0,16,100,1,13,1,10,1,2,1,1,1,25,50,1,1,NA,10,0,0,NA,"Single Victim","Single Offender","6-10","40-50","Pop 25-100K","Stranger","Afternoon"
"782",1,34,"OH0550200","081H0-7U771A",20100712,20010301,"PIQUA                         ",50,3,2,20478,55,109,1,0,100,1,16,1,15,0,1,1,2,1,12,17,1,1,20100712,15,2,1,0,"Single Victim","Multiple Offenders","11-15","<20","Pop <25K","Family","Night"
"783",1,34,"OH0560000","VF-TF3F-9GBK",20100414,19990101,"MONROE                        ",83,3,2,11556,56,111,0,3,100,1,20,1,14,1,1,1,1,1,15,39,1,1,20100414,14,2,1,0,"Single Victim","Single Offender","11-15","30-40","Pop <25K","Known","Early"
"784",1,34,"OH0570200"," A1M14F3NF I",20101016,19980101,"DAYTON                        ",20,3,2,152319,57,113,0,1,100,1,13,400,15,0,2,1,1,1,25,27,1,2,NA,15,2,1,NA,"Single Victim","Single Offender","11-15","20-30","Pop 100-500K","Stranger","Night"
"785",1,34,"OH0570200"," A1M1HFCTL I",20101018,19980101,"DAYTON                        ",20,3,2,152319,57,113,0,8,100,1,13,1,12,0,1,0,1,1,25,75,1,1,20101018,12,0,0,0,"Single Victim","Single Offender","11-15",">50","Pop 100-500K","Stranger","Morning"
"786",1,34,"OH0570200","8I01AFSCFX N",20100224,19980101,"DAYTON                        ",20,3,2,152319,57,113,0,8,100,1,13,400,15,1,1,0,1,1,25,52,1,2,20100224,15,2,1,0,"Multiple Victims","Single Offender","11-15",">50","Pop 100-500K","Stranger","Morning"
"787",1,34,"OH0570200","8I01KYSL-D N",20100213,19980101,"DAYTON                        ",20,3,2,152319,57,113,0,3,100,1,20,1,12,0,2,1,1,1,25,35,1,2,NA,12,0,0,NA,"Multiple Victims","Single Offender","11-15","30-40","Pop 100-500K","Stranger","Early"
"788",1,34,"OH0570200","8I0AKOS9Q- N",20100811,19980101,"DAYTON                        ",20,3,2,152319,57,113,0,20,100,1,13,1,9,0,1,1,1,1,14,50,1,1,NA,9,0,0,NA,"Multiple Victims","Single Offender","6-10","40-50","Pop 100-500K","Known","Night"
"789",1,34,"OH0570200","C91135HQ6PCT",20101130,19980101,"DAYTON                        ",20,3,2,152319,57,113,0,10,100,1,13,400,14,0,2,1,1,1,25,57,1,2,NA,14,1,0,NA,"Single Victim","Single Offender","11-15",">50","Pop 100-500K","Stranger","Morning"
"790",1,34,"OH0571200","8I0BROTVS2 N",20100313,20080201,"TROTWOOD                      ",50,3,2,25685,57,113,0,15,100,1,20,120,3,1,2,NA,1,1,7,27,0,2,NA,3,2,1,NA,"Single Victim","Multiple Offenders","0-5","20-30","Pop 25-100K","Family","Afternoon"
"791",1,34,"OH0571400","0A1H0U7V671A",20100303,20050601,"HUBER HEIGHTS                 ",40,3,2,36470,57,113,0,19,100,1,20,1,15,0,2,1,2,1,24,16,1,2,20100304,15,2,1,0.1,"Multiple Victims","Single Offender","11-15","<20","Pop 25-100K","Known","Night"
"792",1,34,"OH0600100","8I0DSFRU72 N",20101001,20020501,"ZANESVILLE                    ",40,3,2,24776,60,119,0,0,100,1,20,NA,10,0,1,1,1,1,24,39,1,1,NA,10,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop <25K","Known","Night"
"793",1,34,"OH0650100","0A0U7O85HP0O",20100505,20000101,"CIRCLEVILLE                   ",50,3,2,13686,65,129,0,16,100,1,25,1,14,0,1,1,2,1,25,37,1,1,NA,14,2,1,NA,"Single Victim","Single Offender","11-15","30-40","Pop <25K","Stranger","Afternoon"
"794",1,34,"OH0700100","8I040MBH72 N",20100610,20050501,"MANSFIELD                     ",40,3,2,49069,70,139,0,19,100,1,4,400,12,1,1,1,1,1,14,58,1,1,20100611,12,1,0,0.1,"Multiple Victims","Single Offender","11-15",">50","Pop 25-100K","Known","Night"
"795",1,34,"OH0700100","8I0B-ABV72 N",20100220,20050501,"MANSFIELD                     ",40,3,2,49069,70,139,0,14,100,1,20,400,15,1,1,1,2,1,12,43,1,1,20100220,15,2,1,0,"Single Victim","Single Offender","11-15","40-50","Pop 25-100K","Family","Afternoon"
"796",1,34,"OH0710000","0A1H0URP6X1A",20100430,20000501,"ROSS                          ",82,3,2,53899,71,141,0,17,100,1,20,1,7,0,NA,1,2,1,16,33,1,1,NA,7,1,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop 25-100K","Known","Afternoon"
"797",1,34,"OH0710100","1W-H4UP0UD1A",20101103,20070401,"CHILLICOTHE                   ",50,3,2,22143,71,141,0,17,100,1,13,1,8,0,1,1,1,1,NA,44,1,2,20101103,8,0,0,0,"Single Victim","Single Offender","6-10","40-50","Pop <25K",NA,"Afternoon"
"798",1,34,"OH0730200","3A1M1M2G6X I",20100528,20061101,"PORTSMOUTH                    ",50,3,2,20254,73,145,1,21,100,1,20,1,7,1,1,1,1,1,14,59,1,1,NA,7,2,1,NA,"Single Victim","Single Offender","6-10",">50","Pop <25K","Known","Night"
"799",1,34,"OH0740100","EH--F3851AEM",20101218,20100201,"FOSTORIA                      ",50,3,2,9247,74,147,1,20,100,1,20,1,2,0,1,NA,1,1,5,16,0,2,NA,3,0,0,NA,"Multiple Victims","Single Offender","0-5","<20","Pop <25K","Parent","Night"
"800",1,34,"OH0750100","WK-ZKDC4G0W5",20101010,20080101,"SIDNEY                        ",50,3,2,19809,75,149,0,19,100,1,13,1,11,0,1,1,1,1,NA,25,1,1,NA,13,0,0,NA,"Multiple Victims","Single Offender","11-15","20-30","Pop <25K",NA,"Night"
"801",1,34,"OH0750100","WK-ZLZ-4G0W5",20100418,20080101,"SIDNEY                        ",50,3,2,19809,75,149,0,16,100,1,13,1,10,0,1,1,1,2,25,58,1,1,20100423,10,1,0,0.7,"Single Victim","Single Offender","6-10",">50","Pop <25K","Stranger","Afternoon"
"802",1,34,"OH0762300","22304KOCTV19",20100712,20100201,"PERRY TOWNSHIP                ",40,3,2,27930,76,151,0,14,100,0,13,NA,11,0,1,1,1,1,NA,67,1,1,20100715,11,0,0,0.4,"Single Victim","Single Offender","11-15",">50","Pop 25-100K",NA,"Afternoon"
"803",1,34,"OH0762300","22304KOPRQ29",20100320,20100201,"PERRY TOWNSHIP                ",40,3,2,27930,76,151,0,19,100,1,20,NA,5,1,1,1,1,1,24,34,1,1,20100326,5,2,1,0.9,"Single Victim","Single Offender","0-5","30-40","Pop 25-100K","Known","Night"
"804",1,34,"OH0770000","1G0BQ-2GTF1W",20101007,19980101,"SUMMIT                        ",92,3,2,50320,77,153,0,16,100,0,13,1,12,1,1,1,1,1,NA,34,1,1,NA,12,0,0,NA,"Single Victim","Single Offender","11-15","30-40","Pop 25-100K",NA,"Afternoon"
"805",1,34,"OH0770000","5N5-729GKOKJ",20100315,19980101,"SUMMIT                        ",92,3,2,50320,77,153,0,15,100,0,20,1,11,1,2,1,1,1,25,50,1,1,NA,11,0,0,NA,"Single Victim","Single Offender","11-15","40-50","Pop 25-100K","Stranger","Afternoon"
"806",1,34,"OH0770100","8I0 AFSD72 N",20101110,19980601,"AKRON                         ",20,3,2,205760,77,153,0,16,100,1,13,NA,14,1,2,NA,1,1,25,25,1,1,NA,14,0,0,NA,"Single Victim","Single Offender","11-15","20-30","Pop 100-500K","Stranger","Afternoon"
"807",1,34,"OH0770100","8I0 IEBQ72 N",20101124,19980601,"AKRON                         ",20,3,2,205760,77,153,0,16,100,1,20,400,15,0,2,NA,1,1,25,43,1,2,NA,15,2,1,NA,"Single Victim","Single Offender","11-15","40-50","Pop 100-500K","Stranger","Afternoon"
"808",1,34,"OH0770100","8I0 SB3-72 N",20101230,19980601,"AKRON                         ",20,3,2,205760,77,153,0,12,100,1,25,1,13,0,1,NA,1,1,25,25,1,1,NA,13,0,0,NA,"Single Victim","Single Offender","11-15","20-30","Pop 100-500K","Stranger","Morning"
"809",1,34,"OH0770100","8I0 SVSH72 N",20101217,19980601,"AKRON                         ",20,3,2,205760,77,153,0,15,100,1,20,1,10,1,2,1,1,2,NA,20,1,2,NA,10,0,0,NA,"Single Victim","Multiple Offenders","6-10","<20","Pop 100-500K",NA,"Afternoon"
"810",1,34,"OH0770100","8I010YTL72 N",20100919,19980601,"AKRON                         ",20,3,2,205760,77,153,0,19,100,1,25,1,11,0,1,1,1,1,NA,24,1,4,NA,11,0,0,NA,"Single Victim","Single Offender","11-15","20-30","Pop 100-500K",NA,"Night"
"811",1,34,"OH0770100","8I01SCEC72 N",20100911,19980601,"AKRON                         ",20,3,2,205760,77,153,0,15,100,1,13,1,5,0,1,1,1,1,NA,55,1,2,NA,5,0,0,NA,"Single Victim","Multiple Offenders","0-5",">50","Pop 100-500K",NA,"Afternoon"
"812",1,34,"OH0770100","8I01YFBV72 N",20101018,19980601,"AKRON                         ",20,3,2,205760,77,153,0,18,100,1,25,1,11,0,1,1,1,1,NA,24,1,4,20101018,11,0,0,0,"Multiple Victims","Single Offender","11-15","20-30","Pop 100-500K",NA,"Afternoon"
"813",1,34,"OH0770100","8I040BRL72 N",20100621,19980601,"AKRON                         ",20,3,2,205760,77,153,0,23,100,1,20,1,2,1,2,NA,1,1,5,18,1,2,20100621,2,0,0,0,"Single Victim","Multiple Offenders","0-5","<20","Pop 100-500K","Parent","Night"
"814",1,34,"OH0770100","8I04IM3C72 N",20100523,19980601,"AKRON                         ",20,3,2,205760,77,153,0,15,100,1,20,1,9,0,1,1,1,1,16,50,1,1,NA,9,0,0,NA,"Single Victim","Single Offender","6-10","40-50","Pop 100-500K","Known","Afternoon"
"815",1,34,"OH0770100","8I04KABH72 N",20100503,19980601,"AKRON                         ",20,3,2,205760,77,153,0,15,100,0,13,1,11,1,1,1,1,1,NA,49,1,1,NA,11,0,0,NA,"Single Victim","Single Offender","11-15","40-50","Pop 100-500K",NA,"Afternoon"
"816",1,34,"OH0770100","8I04KVQC72 N",20100429,19980601,"AKRON                         ",20,3,2,205760,77,153,0,16,100,1,13,1,9,0,1,1,1,1,25,35,1,1,NA,9,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop 100-500K","Stranger","Afternoon"
"817",1,34,"OH0770100","8I04SCEH72 N",20100608,19980601,"AKRON                         ",20,3,2,205760,77,153,0,13,100,1,13,1,7,0,1,1,1,1,25,55,1,1,NA,7,0,0,NA,"Single Victim","Single Offender","6-10",">50","Pop 100-500K","Stranger","Afternoon"
"818",1,34,"OH0770100","8I04SESQ72 N",20100604,19980601,"AKRON                         ",20,3,2,205760,77,153,0,17,100,1,20,1,13,0,2,NA,1,1,24,61,1,2,NA,13,0,0,NA,"Multiple Victims","Single Offender","11-15",">50","Pop 100-500K","Known","Afternoon"
"819",1,34,"OH0770100","8I04SFER72 N",20100607,19980601,"AKRON                         ",20,3,2,205760,77,153,0,17,100,1,20,1,9,0,2,1,1,1,25,36,1,2,20100607,9,0,0,0,"Single Victim","Single Offender","6-10","30-40","Pop 100-500K","Stranger","Afternoon"
"820",1,34,"OH0770100","8I0B-FQ-72 N",20100222,19980601,"AKRON                         ",20,3,2,205760,77,153,0,14,100,1,13,1,9,0,2,1,1,1,25,53,1,2,NA,10,0,0,NA,"Multiple Victims","Single Offender","6-10",">50","Pop 100-500K","Stranger","Afternoon"
"821",1,34,"OH0770100","8I0B0YMQ72 N",20100315,19980601,"AKRON                         ",20,3,2,205760,77,153,0,18,100,1,13,1,11,1,1,1,1,1,25,25,1,1,NA,11,0,0,NA,"Multiple Victims","Single Offender","11-15","20-30","Pop 100-500K","Stranger","Afternoon"
"822",1,34,"OH0770100","8I0B1ARM72 N",20100329,19980601,"AKRON                         ",20,3,2,205760,77,153,0,7,100,1,13,1,9,0,2,1,1,1,NA,66,1,2,NA,9,0,0,NA,"Single Victim","Single Offender","6-10",">50","Pop 100-500K",NA,"Morning"
"823",1,34,"OH0770100","8I0B1CZM72 N",20100326,19980601,"AKRON                         ",20,3,2,205760,77,153,0,15,100,0,13,1,13,1,1,NA,1,1,25,42,1,1,20100326,13,1,0,0,"Multiple Victims","Single Offender","11-15","40-50","Pop 100-500K","Stranger","Afternoon"
"824",1,34,"OH0770100","8I0BAY5V72 N",20100128,19980601,"AKRON                         ",20,3,2,205760,77,153,0,15,100,1,22,1,9,1,1,1,1,1,NA,25,1,2,NA,9,0,0,NA,"Single Victim","Single Offender","6-10","20-30","Pop 100-500K",NA,"Afternoon"
"825",1,34,"OH0770100","8I0BEM5H72 N",20100402,19980601,"AKRON                         ",20,3,2,205760,77,153,0,0,100,0,20,400,10,1,1,1,1,1,7,64,0,1,NA,10,2,1,NA,"Single Victim","Single Offender","6-10",">50","Pop 100-500K","Family","Night"
"826",1,34,"OH0770100","8I0BEWBH72 N",20100405,19980601,"AKRON                         ",20,3,2,205760,77,153,0,21,100,1,13,1,13,0,1,NA,1,1,25,33,1,2,NA,13,2,1,NA,"Single Victim","Multiple Offenders","11-15","30-40","Pop 100-500K","Stranger","Night"
"827",1,34,"OH0770100","8I0BIET-72 N",20100208,19980601,"AKRON                         ",20,3,2,205760,77,153,0,14,100,1,22,1,11,1,1,1,1,1,25,22,1,1,NA,11,0,0,NA,"Single Victim","Single Offender","11-15","20-30","Pop 100-500K","Stranger","Afternoon"
